1.550000e+003,2.374478e-001
1.552000e+003,2.366580e-001
1.554000e+003,2.361607e-001
1.556000e+003,2.356207e-001
1.558000e+003,2.355716e-001
1.560000e+003,2.350425e-001
1.562000e+003,2.344966e-001
1.564000e+003,2.344665e-001
1.566000e+003,2.340360e-001
1.568000e+003,2.341813e-001
1.570000e+003,2.339479e-001
1.572000e+003,2.333560e-001
1.574000e+003,2.327715e-001
1.576000e+003,2.320337e-001
1.578000e+003,2.315076e-001
1.580000e+003,2.312006e-001
1.582000e+003,2.304683e-001
1.584000e+003,2.295586e-001
1.586000e+003,2.287765e-001
1.588000e+003,2.283521e-001
1.590000e+003,2.268375e-001
1.592000e+003,2.259838e-001
1.594000e+003,2.250075e-001
1.596000e+003,2.240942e-001
1.598000e+003,2.223778e-001
1.600000e+003,2.211369e-001
1.602000e+003,2.196789e-001
1.604000e+003,2.180679e-001
1.606000e+003,2.166007e-001
1.608000e+003,2.148658e-001
1.610000e+003,2.129369e-001
1.612000e+003,2.111202e-001
1.614000e+003,2.093666e-001
1.616000e+003,2.077609e-001
1.618000e+003,2.059125e-001
1.620000e+003,2.037289e-001
1.622000e+003,2.021567e-001
1.624000e+003,2.000564e-001
1.626000e+003,1.985385e-001
1.628000e+003,1.966474e-001
1.630000e+003,1.950884e-001
1.632000e+003,1.932053e-001
1.634000e+003,1.915594e-001
1.636000e+003,1.901501e-001
1.638000e+003,1.881761e-001
1.640000e+003,1.869255e-001
1.642000e+003,1.853837e-001
1.644000e+003,1.841511e-001
1.646000e+003,1.831621e-001
1.648000e+003,1.815749e-001
1.650000e+003,1.802803e-001
1.652000e+003,1.793415e-001
1.654000e+003,1.784578e-001
1.656000e+003,1.772712e-001
1.658000e+003,1.761976e-001
1.660000e+003,1.754121e-001
1.662000e+003,1.745207e-001
1.664000e+003,1.734731e-001
1.666000e+003,1.726526e-001
1.668000e+003,1.721557e-001
1.670000e+003,1.714041e-001
1.672000e+003,1.709376e-001
1.674000e+003,1.704735e-001
1.676000e+003,1.700777e-001
1.678000e+003,1.695263e-001
1.680000e+003,1.693075e-001
1.682000e+003,1.691433e-001
1.684000e+003,1.693512e-001
1.686000e+003,1.692493e-001
1.688000e+003,1.694412e-001
1.690000e+003,1.700347e-001
1.692000e+003,1.703724e-001
1.694000e+003,1.706428e-001
1.696000e+003,1.711469e-001
1.698000e+003,1.716758e-001
1.700000e+003,1.730071e-001
1.702000e+003,1.735200e-001
1.704000e+003,1.743622e-001
1.706000e+003,1.754847e-001
1.708000e+003,1.761038e-001
1.710000e+003,1.771204e-001
1.712000e+003,1.780552e-001
1.714000e+003,1.790096e-001
1.716000e+003,1.797769e-001
1.718000e+003,1.803157e-001
1.720000e+003,1.817566e-001
1.722000e+003,1.821482e-001
1.724000e+003,1.826094e-001
1.726000e+003,1.833148e-001
1.728000e+003,1.834641e-001
1.730000e+003,1.841405e-001
1.732000e+003,1.843429e-001
1.734000e+003,1.848088e-001
1.736000e+003,1.852641e-001
1.738000e+003,1.856541e-001
1.740000e+003,1.859800e-001
1.742000e+003,1.862363e-001
1.744000e+003,1.863816e-001
1.746000e+003,1.868713e-001
1.748000e+003,1.870875e-001
1.750000e+003,1.874155e-001
1.752000e+003,1.876893e-001
1.754000e+003,1.880023e-001
1.756000e+003,1.884484e-001
1.758000e+003,1.883607e-001
1.760000e+003,1.885322e-001
1.762000e+003,1.891439e-001
1.764000e+003,1.894938e-001
1.766000e+003,1.894343e-001
1.768000e+003,1.897757e-001
1.770000e+003,1.898474e-001
1.772000e+003,1.898525e-001
1.774000e+003,1.904313e-001
1.776000e+003,1.902722e-001
1.778000e+003,1.903138e-001
1.780000e+003,1.904512e-001
1.782000e+003,1.904069e-001
1.784000e+003,1.902478e-001
1.786000e+003,1.901669e-001
1.788000e+003,1.903690e-001
1.790000e+003,1.905581e-001
1.792000e+003,1.903414e-001
1.794000e+003,1.898551e-001
1.796000e+003,1.899349e-001
1.798000e+003,1.893143e-001
1.800000e+003,1.891460e-001
1.802000e+003,1.890846e-001
1.804000e+003,1.887373e-001
1.806000e+003,1.884486e-001
1.808000e+003,1.882104e-001
1.810000e+003,1.878668e-001
1.812000e+003,1.878317e-001
1.814000e+003,1.875450e-001
1.816000e+003,1.873107e-001
1.818000e+003,1.865813e-001
1.820000e+003,1.866552e-001
1.822000e+003,1.864176e-001
1.824000e+003,1.862673e-001
1.826000e+003,1.857000e-001
1.828000e+003,1.852939e-001
1.830000e+003,1.850577e-001
1.832000e+003,1.844603e-001
1.834000e+003,1.840317e-001
1.836000e+003,1.838931e-001
1.838000e+003,1.830300e-001
1.840000e+003,1.827101e-001
1.842000e+003,1.821199e-001
1.844000e+003,1.818737e-001
1.846000e+003,1.814086e-001
1.848000e+003,1.810537e-001
1.850000e+003,1.808575e-001
