1.550000e+003,1.820850e-001
1.552000e+003,1.816865e-001
1.554000e+003,1.816017e-001
1.556000e+003,1.811056e-001
1.558000e+003,1.808144e-001
1.560000e+003,1.804653e-001
1.562000e+003,1.801862e-001
1.564000e+003,1.805035e-001
1.566000e+003,1.801569e-001
1.568000e+003,1.801941e-001
1.570000e+003,1.802073e-001
1.572000e+003,1.797842e-001
1.574000e+003,1.793125e-001
1.576000e+003,1.788066e-001
1.578000e+003,1.783367e-001
1.580000e+003,1.778761e-001
1.582000e+003,1.776467e-001
1.584000e+003,1.769253e-001
1.586000e+003,1.760258e-001
1.588000e+003,1.756409e-001
1.590000e+003,1.746068e-001
1.592000e+003,1.738598e-001
1.594000e+003,1.730622e-001
1.596000e+003,1.720517e-001
1.598000e+003,1.707386e-001
1.600000e+003,1.696095e-001
1.602000e+003,1.685555e-001
1.604000e+003,1.673099e-001
1.606000e+003,1.658063e-001
1.608000e+003,1.642154e-001
1.610000e+003,1.628706e-001
1.612000e+003,1.611946e-001
1.614000e+003,1.595362e-001
1.616000e+003,1.581652e-001
1.618000e+003,1.564822e-001
1.620000e+003,1.548914e-001
1.622000e+003,1.531022e-001
1.624000e+003,1.519305e-001
1.626000e+003,1.503023e-001
1.628000e+003,1.487586e-001
1.630000e+003,1.471169e-001
1.632000e+003,1.456904e-001
1.634000e+003,1.441511e-001
1.636000e+003,1.431227e-001
1.638000e+003,1.414405e-001
1.640000e+003,1.402094e-001
1.642000e+003,1.387575e-001
1.644000e+003,1.377022e-001
1.646000e+003,1.366213e-001
1.648000e+003,1.353640e-001
1.650000e+003,1.341532e-001
1.652000e+003,1.333551e-001
1.654000e+003,1.322680e-001
1.656000e+003,1.310711e-001
1.658000e+003,1.303164e-001
1.660000e+003,1.293741e-001
1.662000e+003,1.287218e-001
1.664000e+003,1.275161e-001
1.666000e+003,1.272101e-001
1.668000e+003,1.265178e-001
1.670000e+003,1.257625e-001
1.672000e+003,1.251819e-001
1.674000e+003,1.248158e-001
1.676000e+003,1.243975e-001
1.678000e+003,1.239303e-001
1.680000e+003,1.236080e-001
1.682000e+003,1.234401e-001
1.684000e+003,1.235541e-001
1.686000e+003,1.233466e-001
1.688000e+003,1.233895e-001
1.690000e+003,1.236628e-001
1.692000e+003,1.237025e-001
1.694000e+003,1.240276e-001
1.696000e+003,1.243683e-001
1.698000e+003,1.247268e-001
1.700000e+003,1.254189e-001
1.702000e+003,1.256096e-001
1.704000e+003,1.263718e-001
1.706000e+003,1.270997e-001
1.708000e+003,1.274803e-001
1.710000e+003,1.280271e-001
1.712000e+003,1.286424e-001
1.714000e+003,1.291854e-001
1.716000e+003,1.298135e-001
1.718000e+003,1.302736e-001
1.720000e+003,1.307912e-001
1.722000e+003,1.313923e-001
1.724000e+003,1.315703e-001
1.726000e+003,1.322543e-001
1.728000e+003,1.322277e-001
1.730000e+003,1.327458e-001
1.732000e+003,1.327622e-001
1.734000e+003,1.334282e-001
1.736000e+003,1.336197e-001
1.738000e+003,1.339852e-001
1.740000e+003,1.342764e-001
1.742000e+003,1.345399e-001
1.744000e+003,1.347240e-001
1.746000e+003,1.352965e-001
1.748000e+003,1.354558e-001
1.750000e+003,1.355920e-001
1.752000e+003,1.359488e-001
1.754000e+003,1.362734e-001
1.756000e+003,1.365866e-001
1.758000e+003,1.369269e-001
1.760000e+003,1.370714e-001
1.762000e+003,1.373963e-001
1.764000e+003,1.378382e-001
1.766000e+003,1.377880e-001
1.768000e+003,1.380063e-001
1.770000e+003,1.382338e-001
1.772000e+003,1.382967e-001
1.774000e+003,1.384483e-001
1.776000e+003,1.386031e-001
1.778000e+003,1.385551e-001
1.780000e+003,1.386702e-001
1.782000e+003,1.386994e-001
1.784000e+003,1.384627e-001
1.786000e+003,1.383976e-001
1.788000e+003,1.386259e-001
1.790000e+003,1.383083e-001
1.792000e+003,1.383821e-001
1.794000e+003,1.382746e-001
1.796000e+003,1.379346e-001
1.798000e+003,1.375701e-001
1.800000e+003,1.374432e-001
1.802000e+003,1.373620e-001
1.804000e+003,1.369750e-001
1.806000e+003,1.368264e-001
1.808000e+003,1.363908e-001
1.810000e+003,1.362982e-001
1.812000e+003,1.362013e-001
1.814000e+003,1.360521e-001
1.816000e+003,1.358943e-001
1.818000e+003,1.351658e-001
1.820000e+003,1.348520e-001
1.822000e+003,1.348199e-001
1.824000e+003,1.343900e-001
1.826000e+003,1.343382e-001
1.828000e+003,1.339444e-001
1.830000e+003,1.336605e-001
1.832000e+003,1.332529e-001
1.834000e+003,1.328361e-001
1.836000e+003,1.326524e-001
1.838000e+003,1.319340e-001
1.840000e+003,1.313973e-001
1.842000e+003,1.311909e-001
1.844000e+003,1.306641e-001
1.846000e+003,1.302640e-001
1.848000e+003,1.297490e-001
1.850000e+003,1.296619e-001
